User,Accident [Y/N],Year,Folder Name,Video Name,Link,Video Length [sec],Pre collission [sec],Collission [sec],Post collission [sec],"Light conditions [Sunny, Cloudy, Rainy, Showy, Night]","Text on Video [NO, Upper Right corner, Upper Left Corner, Lower Right Corner, Lower Left Corner]",Camera Location (if shown),Day of accident (if shown),Time of collission (if shown),"Type of Accident [Rear ended, With object, T-bone, Other]",Camera Moved [Y/N],Camera Move Time [sec],Other Comments
Nelson Abreu,N,2017,20170419-01 DM Accident -Motorcycle Vs. Car,DMTV13--2017_04_19_18_09_46-2017_04_19_18_30_19.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665506187726,1228,,,,Evening,Upper Left Corner,East I-235 @ 42nd St,,,,N,,
Nelson Abreu,N,2017,20170419-01 DM Accident -Motorcycle Vs. Car,DMTV14--2017_04_19_18_09_30-2017_04_19_18_30_16.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665518457766,1240,,,,Evening,Upper Left Corner,West I-235 @ Polk Blvd,,,,N,,
Nelson Abreu,N,2017,20170419-01 DM Accident -Motorcycle Vs. Car,DMTV12--2017_04_19_18_09_59-2017_04_19_18_30_54.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665517955420,1251,,,,Evening,Upper Left Corner,West I-235 @ 31st St,,,,N,,
Nelson Abreu,N,2017,20170419-01 DM Accident -Motorcycle Vs. Car,DMTV11--2017_04_19_18_09_57-2017_04_19_18_31_06.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665505961027,1204,,,,Evening,Upper Left Corner,West I-235 @ 28th St,,,,Y,1219,
Nelson Abreu,N,2017,20170419-01 DM Accident -Motorcycle Vs. Car,DMTV09--2017_04_19_17_28_44-2017_04_19_19_03_43.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665512225803,5696,,,,Evening,Upper Left Corner,East I-235 @ Keo Way,,,,N,,
Nelson Abreu,N,2017,20170419-01 DM Accident -Motorcycle Vs. Car,DMTV09--2017_04_19_18_08_44-2017_04_19_18_18_43.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665505360391,597,,,,Evening,Upper Left Corner,East I-235 @ Keo Way,,,,N,,
Nelson Abreu,N,2017,20170511-01 CR IA 13 Veh Crash,CRTV52--2017_05_11_20_46_52-2017_05_11_21_06_50.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665516780034,1197,,,,Night,Upper Left Corner,North IA 13 @ 7h Ave,,,,N,,
Nelson Abreu,N,2017,20170510-01 CB Crash,CBTV46--2017_05_10_06_56_14-2017_05_10_08_26_13.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665520173837,5396,,,,"Morningstar, Cloudy, Rainy",Upper Left Corner,West I-29/80 @ West of 24th Street,,,,N,,
Nelson Abreu,N,2017,20170510-01 CB Crash,CBTV47--2017_05_10_06_56_11-2017_05_10_08_26_09.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665514943099,5398,,,,"Morningstar, Cloudy, Rainy",Upper Left Corner,West I-29/80 @ East of 24th Street,,,,Y,2862,
Nelson Abreu,N,2017,20170510-01 CB Crash,CBTV02--2017_05_10_06_56_11-2017_05_10_08_26_10.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665517967017,5396,,,,"Morningstar, Cloudy, Rainy",Upper Left Corner,East I-80/I-29 Interchange Ramp,,,,Y,701,
Nelson Abreu,N,2017,20170510-01 CB Crash,CBTV01--2017_05_10_06_57_01-2017_05_10_08_27_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665513688557,5398,,,,"Morningstar, Cloudy, Rainy",Upper Left Corner,I-80 @ MO River Bridge,,,,N,,
Nelson Abreu,N,2017,20170508-01 SC Veh Accident,SCTV23--2017_05_08_15_46_21-2017_05_08_16_56_20.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665515863294,4198,,,,Afternoon,Upper Left Corner,S Lewis @ Golf Course,,,,N,,
Nelson Abreu,N,2017,20170508-01 SC Veh Accident,SCTV22--2017_05_08_15_46_21-2017_05_08_16_56_20.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665511010924,4198,,,,Daylight,Upper Left Corner,S Lewis @ Glenn Ave,,,,N,,
Nelson Abreu,N,2017,20170508-01 SC Veh Accident,SCTV21--2017_05_08_15_45_54-2017_05_08_16_55_52.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665520392011,4197,,,,"Cloudy, Rainy",Upper Left Corner,West SCTV 21 S Lewis @ Singing Hills,,,,N,,
Nelson Abreu,N,2017,20170508-01 SC Veh Accident,SCTV25--2017_05_08_15_45_26-2017_05_08_16_55_25.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665515856097,4195,,,,Cloudy,Upper Left Corner,North South Lewis @ Gordon,,,,N,,
Nelson Abreu,N,2017,20170425-01 DM I-35 Veh Accident,DMTV50--2017_04_25_05_52_13-2017_04_25_06_57_11.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665513050203,3892,,,,Night,Upper Left Corner,North I-35 @ Willis Civic,,,,N,,
Nelson Abreu,N,2017,20170421-02 CB Veh Accident,CBTV20--2017_04_21_07_23_44-2017_04_21_07_53_42.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665517397492,1797,,,,Sunny,Upper Left Corner,I-480 @ Missouri River,,,,Y,1024,
Nelson Abreu,N,2017,20170418-02 CB Car Fire,CBTV20--2017_04_18_04_57_18-2017_04_18_06_57_17.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665519267132,7196,,,,Night,Upper Left Corner,I-480 @ Missouri River,,,,Y,3283,
Nelson Abreu,N,2017,20170418-02 CB Car Fire,CBTV20--2017_04_18_02_57_17-2017_04_18_04_57_17.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665514428324,7197,,,,Night,Upper Left Corner,I-480 @ Missouri River,,,,Y,2065,
Nelson Abreu,N,2017,20170418-02 CB Car Fire,CBTV19--2017_04_18_02_52_07-2017_04_18_05_02_05.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665512979901,7796,,,,Night,Upper Left Corner,North I-29 @ I-480 Interchange,,,,Y,2374,
Nelson Abreu,N,2017,20170418-02 CB Car Fire,CBTV19--2017_04_18_04_57_07-2017_04_18_06_57_07.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665513173353,7196,,,,Night,Upper Left Corner,South I-29 @ I-480 Interchange,,,,Y,4848,
Nelson Abreu,N,2017,20170427-01 QC Veh Fire,QCTV09--2017_04_27_20_55_32-2017_04_27_21_20_31.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665513429587,1496,,,,Night,Upper Left Corner,North I-74 @ Middle Rd,,,,N,,
Nelson Abreu,Y,2017,20170422-01 US151 Springville crash,D6TV03 Springville West_4-22-2017_3-13-00 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665518505798,1024,156,158,168,Sunny,Upper Left Corner,East US 151 MM 43 @ Springville,"4,22,2017",15:15:34,Car crash another in the intersection,N,,
Nelson Abreu,Y,2017,20170313-01 DM I-35-80 Crashes,DMTV24--2017_03_13_04_58_44-2017_03_13_06_28_43.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665513844357,5396,2532,2534,2540,Night,Upper Left Corner,West I-35/80 @ E 14th,"3,13,2017",5:41:01,Car lost crontrol and moved to right side.,Y,228,
Nelson Abreu,N,2017,20170313-01 DM I-35-80 Crashes,DMTV23--2017_03_13_04_58_40-2017_03_13_05_58_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665500513834,3597,,,,Night,Upper Left Corner,East I-35/80 @ Werle Hwy Rd,,,,N,,
Nelson Abreu,Y,2017,20170313-01 DM I-35-80 Crashes,DMTV22--2017_03_13_04_55_52-2017_03_13_05_55_50.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665497424123,3596,234,236,240,"Night, Snow ",Upper Left Corner,East I-35/80 @ 2dn Ave,"3,13,2017",5:02:36,Truck trailer slides right,N,,No incident occurs.
Nelson Abreu,N,2017,20170415-01 AM I-35 crash Work Zone south of Ames,IWZ3159--2017_04_15_14_57_48-2017_04_15_16_57_48.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665515412087,7197,,,,Sunny,Upper Left Corner,S I-35,,,,Y,1352,
Nelson Abreu,N,2017,20170415-01 AM I-35 crash Work Zone south of Ames,IWZ3152--2017_04_15_14_57_49-2017_04_15_16_57_47.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665514543459,7196,,,,Sunny,Upper Left Corner,S I-35,,,,Y,1478,There is a accident on video but is too far to be seen.
Nelson Abreu,N,2017,20170407-02 DM Euclid Ave Crash,DMTV03--2017_04_07_07_59_49-2017_04_07_09_15_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665511314509,4506,,,,Sunny,Upper Left Corner,North I-235 @ Gunie Ave,,,,Y,486,
Nelson Abreu,N,2017,20170407-02 DM Euclid Ave Crash,DMTV02--2017_04_07_07_37_47-2017_04_07_08_17_46.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665505221335,2393,,,,Sunny,Upper Left Corner,South I-235 @ Euclid,,,,Y,1542,
Nelson Abreu,N,2017,20170407-02 DM Euclid Ave Crash,DMTV03--2017_04_07_07_47_57-2017_04_07_08_17_55.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503164634,1797,,,,Sunny,Upper Left Corner,North I-235 @ Gunhine Ave,,,,Y,1200,
Nelson Abreu,Y,2017,20170407-01 DM East Mix Truck crash fire,DMTV58--2017_04_07_10_28_56-2017_04_07_11_58_56.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665512623146,5397,725,727,737,Sunny,Upper Left Corner,West I-80 @ East Mix Master,"4,07,2017",10:41:04,In the bridge you can see the car on fire,Y,4011,
Nelson Abreu,N,2017,20170407-01 DM East Mix Truck crash fire,DMTV01--2017_04_07_10_39_52-2017_04_07_12_36_04.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665506518335,7026,,,,Sunny,Upper Left Corner,West NE Mixmaster,,,,Y,1441,
Nelson Abreu,Y,2017,20170407-01 DM East Mix Truck crash fire,DMTV52--2017_04_07_10_26_36-2017_04_07_11_56_34.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503727925,5394,865,867,877,Sunny,Upper Left Corner,East NE22Nd St,"4,07,2017",10:41:04,In the bridge you can see the car on fire,Y,1637,
Nelson Abreu,N,2017,20170407-01 DM East Mix Truck crash fire,DMTV69--2017_04_07_10_38_04-2017_04_07_10_55_22.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503394293,1038,,,,Sunny,Upper Left Corner,North DM I-35 @ NE Mixmaster,,,,Y,469,
Nelson Abreu,N,2017,20170407-01 DM East Mix Truck crash fire,DMTV58--2017_04_07_10_40_57-2017_04_07_10_44_44.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665504666897,225,,,,Sunny,Upper Left Corner,West I-80 @ East Mixmaster,,,,N,,
Nelson Abreu,Y,2017,20170407-01 DM East Mix Truck crash fire,DMTV52--2017_04_07_10_39_53-2017_04_07_10_46_25.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665509425482,388,67,69,79,Sunny,Upper Left Corner,East NE 22nd St,"4,07,2017",10:41:04,In the bridge you can see the car on fire,N,,
Nelson Abreu,N,2017,20170407-01 DM East Mix Truck crash fire,DMTV02--2017_04_07_10_38_58-2017_04_07_10_42_23.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503021104,202,,,,Sunny,Upper Left Corner,South I-235 @ Euclid,,,,N,,
Nelson Abreu,N,2017,20170414-01 DM I-80 multi veh crash,DMTV54--2017_04_14_14_58_24-2017_04_14_15_58_23.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665513442309,3598,,,,Sunny,Upper Left Corner,East I-80 @ NE 38th St,,,,Y,2113,Incident too far to see the incident
Nelson Abreu,N,2017,20170414-01 DM I-80 multi veh crash,DMTV54--2017_04_14_15_28_24-2017_04_14_15_43_22.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665504315290,896,,,,Rainy,Upper Left Corner,East I-80 @ NE 38th St,,,,Y,312,
Nelson Abreu,Y,2017,20170410-01 QC I-80 crash,QCTV20--2017_04_10_05_59_02-2017_04_10_06_59_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665510479637,3596,968,969,975,Night,Upper Left Corner,West I-80 @ LeClaire,"4,10,2017",6:16:21,Vehicle came from right side of the camera and slides to right side of the road losing control.,Y,1240,
Nelson Abreu,N,2017,20170408-01 DM I-35 crash,DMTV37--2017_04_08_10_38_55-2017_04_08_10_58_53.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665506789239,1194,,,,Sunny,Upper Left Corner,North I-35 SB @ Corp Woods,,,,N,,
Nelson Abreu,Y,2017,20170404-01 DM I-80 Crash - Total Closure,DMTV19--2017_04_04_08_07_36-2017_04_04_09_27_34.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503044842,4797,921,923,927,Cloudy,Upper Left Corner,South I-35/80 @ Hickman Rd,"4,04,2017",8:22:59,Car hit another car from the back. Multiple cars incident.,Y,487,
Nelson Abreu,N,2017,20170323-03 AM US30-I35 car fire,AMTV19--2017_03_23_21_36_53-2017_03_23_22_56_51.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665502133229,4794,,,,Night,Upper Left Corner,West US 30 @ MM 152,,,,N,,
Nelson Abreu,N,2017,20170323-03 AM US30-I35 car fire,AMTV08--2017_03_23_21_37_34-2017_03_23_22_57_33.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665506509665,4794,,,,Night,Upper Left Corner,South I-35 @ Lincon Way,,,,N,,
Nelson Abreu,N,2017,20170330-02 CR IA 13 Rollover crash,CRTV48--2017_03_30_14_30_02-2017_03_30_16_55_02.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665502637768,8694,,,,Night,Upper Left Corner,North IA 13 @ Bertram,,,,Y,1098,The accident is not recorded when happens.
Nelson Abreu,N,2017,20170403-03 QC I-74 Crash,QCTV08--2017_04_03_16_38_56-2017_04_03_17_18_55.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665504233567,2398,,,,Cloudy,Upper Left Corner,South I-74 @ Last Iowa Exit,,,,Y,458,
Nelson Abreu,N,2017,20170403-03 QC I-74 Crash,QCTV06--2017_04_03_16_38_24-2017_04_03_17_18_23.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665497242192,2396,,,,Cloudy,Upper Left Corner,North I-74 @ Toll Plaza to IL,,,,Y,496,
Nelson Abreu,Y,2017,20170403-01 DM I-235 Crash at E 6th St,DMTV07--2017_04_03_15_54_12-2017_04_03_17_17_29.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503218069,4995,70,73,77,Rainy,Upper Left Corner,East I-235 @ 2nd Ave,"4,03,2017",15:55:25,Car hit another car from the back. Multiple cars accident.,Y,600,
Nelson Abreu,N,2017,20170403-01 DM I-235 Crash at E 6th St,DMTV08--2017_04_03_15_42_35-2017_04_03_17_17_33.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665502598276,5694,,,,Rainy,Upper Left Corner,East I-235 @ 7th St,,,,N,,
Nelson Abreu,Y,2017,20170403-02 DM I-235 Crash,DMTV07--2017_04_03_15_37_31-2017_04_03_16_17_29.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665506007520,2396,1072,1074,1078,"Rainy, Cloudy",Upper Left Corner,East I-235 @ 2nd Ave,"4,03,2017",15:55:25,Car hit another car from the back. Multiple cars accident.,Y,1373,
Nelson Abreu,N,2017,20170330-01 Work Zone Crash I-35 MM56,DMTV78--2017_03_30_17_38_27-2017_03_30_18_58_24.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503187023,4784,,,,Cloudy,Upper Left Corner,West I-35 @ IA 92,,,,Y,931,The accident is not recorded when happens.
Nelson Abreu,N,2017,20170330-01 Work Zone Crash I-35 MM56,DMTV77--2017_03_30_17_38_27-2017_03_30_17_43_25.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665500055895,296,,,,Cloudy,Upper Left Corner,West I-35 @ Hoover St,,,,N,,
Nelson Abreu,Y,2017,20170329-01 DM I-235 Crash,DMTV15--2017_03_29_12_22_04-2017_03_29_12_38_41.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665500189492,994,38,41,46,"Cloudy, Rainy",Upper Left Corner,West I-235 @ 63rd St,"3,29,2017",12:22:47,Car lost control and slide in the middle of the hwy.,Y,69,
Nelson Abreu,N,2017,20170329-01 DM I-235 Crash,HH102--2017_03_29_12_22_36-2017_03_29_12_38_17.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665501347897,939,,,,"Cloudy, Rainy",Upper Left Corner,-,,,,N,The camera is in the vehicle.,
Nelson Abreu,N,2017,20170319-01 SC Welsley Parkway Crash,SCTV10--2017_03_19_18_28_58-2017_03_19_19_18_57.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495521774,2996,,,,Sunny,Upper Left Corner,South I-29 @ Wesley Parkway,,,,Y,1988,
Nelson Abreu,N,2017,20170223-01 Accident I-35 SB,AMTV05--2017_02_23_16_09_03-2017_02_23_17_59_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665500739893,6560,,,,Cloudy,Upper Left Corner,North I-35 @ Co Hwy,,,,Y,143,
Nelson Abreu,Y,2017,20170312-01 IC IA 1 Crash Semi in ditch,ICTV08--2017_03_12_07_28_49-2017_03_12_08_10_21.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665498106661,2489,1365,1368,1548,Morning,Upper Left Corner,West I-80 @ Hwy 1,"5,12,2017",8:03:40,Truck lost control and slide to right.,Y,2438,
Nelson Abreu,N,2017,20170310-02 DM I-235 Crash,DMTV07--2017_03_10_23_37_39-2017_03_11_00_07_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503497253,1795,,,,"Night, Rainy",Upper Left Corner,Est I-235 @ 2nd Ave,,,,Y,1670,
Nelson Abreu,N,2017,20170310-02 DM I-235 Crash,DMTV07--2017_03_10_23_47_39-2017_03_10_23_57_37.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665502893631,598,,,,"Night, Rainy",Upper Left Corner,East I-235 @ 2nd Ave,,,,N,,
Nelson Abreu,N,2017,20170310-02 DM I-235 Crash,DMTV07--2017_03_10_23_58_51-2017_03_11_00_02_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665497075118,185,,,,"Night, Rainy",Upper Left Corner,East I-235 @ 2nd Ave,,,,N,,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV15--2017_01_09_07_31_26-2017_01_09_09_06_55.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665500315502,5786,,,,Night,Upper Left Corner,West I-235 @ 63rd St,,,,Y,178,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV10--2017_01_09_07_28_08-2017_01_09_09_30_53.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495901761,7362,,,,Night,Upper Left Corner,East I-235 @ MLK,,,,Y,1927,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV13--2017_01_09_07_28_24-2017_01_09_09_30_28.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665499186359,7322,,,,Night,Upper Left Corner,East I-235 @ 42nd st,,,,y,1805,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV09--2017_01_09_07_29_43-2017_01_09_09_30_23.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495632603,7238,,,,Night,Upper Left Corner,West I-235 @ Keo Way,,,,Y,1535,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV14--2017_01_09_07_27_30-2017_01_09_09_31_27.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495959221,7433,,,,Night,Upper Left Corner,East I-235 @ Polk Blvd,,,,Y,395,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV12--2017_01_09_07_28_14-2017_01_09_09_30_08.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665498468475,7311,,,,Night,Upper Left Corner,East I-235 @ 31st St,,,,Y,4421,
Nelson Abreu,N,2017,20170109-01 DM Multi Veh Crash,DMTV11--2017_01_09_07_29_53-2017_01_09_09_30_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495478815,7242,,,,Night,Upper Left Corner,East I-235 @ 28th St,,,,Y,5591,
Nelson Abreu,N,2017,20170311-02 SC Singing Hills crash,SCTV21--2017_03_11_20_27_59-2017_03_11_20_47_57.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495788121,1196,,,,Night,Upper Left Corner,East SCTV 21 S. Lewis @ Singing Hills,,,,N,,
Nelson Abreu,N,2017,20170307-01 DM I-80 Rollover crash,DMTV18--2017_03_07_07_35_03-2017_03_07_08_10_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665503805930,2096,,,,Evening,Upper Left Corner,East I-80 @ Jordan Creek Parway,,,,Y,695,
Nelson Abreu,N,2017,20170310-01 DM I35-80 Crash,DMTV23--2017_03_10_14_48_33-2017_03_10_15_28_32.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665496367961,2394,,,,Sunny,Upper Left Corner,East I-35/80 @ 2nd Ave,,,,Y,909,
Nelson Abreu,Y,2017,20170310-01 DM I35-80 Crash,DMTV43--2017_03_10_14_48_52-2017_03_10_15_28_51.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665499538886,2397,529,531,539,Sunny,Upper Left Corner,East Morningstar @ I-35/80,"3,10,2017",14:57:44,In the distance the video shows smoke for the accident in the right side.,Y,879,"The incident is too far, just can see the smoke when the incident hapens."
Nelson Abreu,N,2017,20170307-02 IC I-80 Crash,ICTV06--2017_03_07_12_56_53-2017_03_07_13_56_52.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495366149,3596,,,,Sunny,Upper Left Corner,West I-80 @ 1st Ave,,,,Y,1477,
Nelson Abreu,N,2017,20170227-01 AM I-35 crash south of Ames,AMTV04--2017_02_27_11_56_02-2017_02_27_12_56_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665499061088,3594,,,,Cloudy,Upper Left Corner,North I-35 @ NN 108,,,,Y,2103,
Nelson Abreu,N,2017,20170203-01 WL US 20 Crash,WLTV22--2017_02_03_13_19_51-2017_02_03_14_01_44.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665495076161,2513,,,,Sunny,Upper Left Corner,North US 218 @ Hawthome Ave,,,,N,,
Nelson Abreu,N,2017,20170203-01 WL US 20 Crash,WLTV18--2017_02_03_13_14_01-2017_02_03_13_41_40.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665498355488,1673,,,,Sunny,Upper Left Corner,West US-20 @ Canfield Ave,,,,Y,13,
Nelson Abreu,Y,2017,20170203-01 WL US 20 Crash,WLTV18--2017_02_03_13_08_25-2017_02_03_13_20_23.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665497844690,718,,15,21,Sunny,Upper Left Corner,West US-20 @ Canfield Ave,"2,03,2017",13:08:41,Car came from behind the main camera with smoke all over the vehicle and then move to right side.,Y,212,
Nelson Abreu,N,2017,20170203-01 WL US 20 Crash,WLTV17--2017_02_03_13_19_34-2017_02_03_14_00_49.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665496203056,2473,,,,Sunny,Upper Left Corner,East Evansdale Water Tower,,,,N,,
Nelson Abreu,N,2017,20170203-01 WL US 20 Crash,WLTV10--2017_02_03_13_19_35-2017_02_03_14_02_13.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665496148674,2558,,,,Sunny,Upper Left Corner,West I-380 @ Gilbertville Road,,,,N,,
Nelson Abreu,N,2017,20170203-01 WL US 20 Crash,WLTV13--2017_02_03_13_19_31-2017_02_03_14_01_14.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665498599579,2503,,,,Sunny,Upper Left Corner,East I-380 @ US 20 East,,,,N,,
Nelson Abreu,N,2017,20170125-01 SC I-29 crash,SCTV11--2017_01_25_18_44_49-2017_01_25_19_43_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665498241155,3490,,,,Night,Upper Left Corner,South I-29 @ Hamilton,,,,Y,1195,
Nelson Abreu,Y,2017,20170119-01 CR Semi vs Car crash,CRTV52--2017_01_19_06_56_28-2017_01_19_07_08_31.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665496988417,722,200,202,208,"Night, Rainy",Upper Left Corner,North IA 13 @ 7th Ave,"1,19,2017",6:56:53,Car crashed front to front with a truck.,N,,
